Date,Close,High,Low,Open,Volume
2010-11-29,1222.4473876953125,1264.3769202035937,1222.4473876953125,1257.887910857782,9952605
2010-11-30,1209.9683837890625,1236.9231980765544,1209.9683837890625,1232.4307693538374,13745697
2010-12-01,1228.9366455078125,1232.4309049801886,1206.9736447824828,1223.945070930548,8545509
2010-12-02,1239.418701171875,1239.9178463384096,1217.4554670154223,1229.4354349144985,7501365
2010-12-03,1230.43408203125,1248.4039181149392,1230.43408203125,1242.414053404107,7200530
2010-12-06,1234.9261474609375,1235.4254136009065,1222.4471554240508,1228.4371393480706,4624594
2010-12-07,1239.9178466796875,1245.4085644886409,1232.9295723951566,1238.9194353707821,7240105
2010-12-08,1244.41064453125,1250.4005092896484,1236.4240775363203,1238.420658797254,4747980
2010-12-09,1244.41064453125,1249.901363974415,1241.9147969794853,1246.407346767781,4155647
2010-12-10,1247.9044189453125,1254.8926932726708,1238.420297793737,1245.9077172908264,5897611
2010-12-13,1250.8997802734375,1256.390499737202,1248.9030780294154,1251.8980709076495,5886984
2010-12-14,1255.3917236328125,1257.8875702287764,1246.406869448224,1252.3967319127657,5799815
2010-12-15,1266.872802734375,1271.8643764413648,1248.902968023389,1250.4004038428097,7905391
2010-12-16,1269.368408203125,1281.8474005805767,1267.8709726690338,1267.8709726690338,6586022
2010-12-17,1263.37890625,1274.8596126526918,1258.3873315892329,1274.8596126526918,11127466
2010-12-20,1260.883056640625,1277.3553361002487,1257.3887974500155,1261.8812263048585,3701881
2010-12-21,1253.894287109375,1264.3765766565875,1245.4084570811085,1259.3850044447934,3990294
2010-12-22,1257.8878173828125,1261.880979160063,1245.9078481487616,1255.391970296456,5171949
2010-12-23,1259.884033203125,1263.8774357743832,1255.8907516074066,1259.884033203125,2135119
2010-12-24,1274.859130859375,1274.859130859375,1253.395162271177,1265.375130490539,784744
2010-12-29,1263.877685546875,1292.828952593412,1254.8927094492074,1292.828952593412,3203311
2010-12-30,1256.889404296875,1266.373526431998,1256.889404296875,1263.3785341274552,2862346
2010-12-31,1237.920654296875,1258.3863238707277,1236.9223643592763,1250.898907387711,3442267
2011-01-04,1267.371826171875,1272.8626655997443,1250.4002836386865,1272.8626655997443,9627597
2011-01-05,1249.901123046875,1273.8609403888322,1246.4071065137382,1273.3616741942385,10125613
2011-01-06,1247.4052734375,1255.3919598522807,1242.413821257463,1249.9011205030922,8722829
