Date,Close,High,Low,Open,Volume
2011-05-19,526.7491455078125,555.7302604831193,525.6956496432283,544.6387391288325,554948068
2011-05-20,520.7858276367188,535.5845081752863,515.8164972203379,526.7490241363759,207140032
2011-05-23,510.8472900390625,516.5918665033718,502.89635945479694,514.8227553311953,94740490
2011-05-24,521.77978515625,525.4789403225694,512.8349888392858,516.8104538690476,127564632
2011-05-25,518.9967651367188,539.0529709474932,512.8347846617323,516.8102481087225,35254537
2011-05-26,518.3012084960938,523.855915852941,515.6376544354646,521.7797400967387,24024582
2011-05-27,520.4877319335938,522.2836549194687,518.4005765537721,521.6803834848093,25700260
2011-05-31,527.8424072265625,528.2399780406737,519.2951806702766,526.9479638859965,64817478
2011-06-01,510.7480163574219,525.8547385620304,507.36884600803495,525.7553761767884,20835008
2011-06-02,507.76629638671875,510.946650409757,497.1319449700692,506.871822765564,14135769
2011-06-03,501.9024963378906,508.85956064356435,500.9086300085087,508.85956064356435,16160474
2011-06-06,511.84124755859375,517.7050841735839,500.90871605734225,501.902582557456,12717271
2011-06-07,517.0093383789062,518.7982858531376,510.05227324294464,513.5308058109255,4487809
2011-06-08,508.362548828125,516.81041132087,506.27542379325143,516.81041132087,11826257
2011-06-09,511.84124755859375,515.8167135590488,504.86431564673853,506.8719150580249,15543375
2011-06-10,506.27545166015625,521.2828378041027,505.77851854499505,512.8349748463622,10524615
2011-06-13,520.1896362304688,523.8668929450109,503.4926644956814,506.87180378819096,12358981
2011-06-14,496.9331359863281,515.7172327909245,496.9331359863281,515.6178097672574,33105516
2011-06-15,470.0987548828125,491.963813249455,469.40303634808066,490.9699469600621,28388708
2011-06-16,472.8816223144531,474.024592941976,449.52576184893115,462.14787729649913,24314536
2011-06-17,479.0435791015625,483.9632296498046,462.495710495357,476.0122988763346,13716036
2011-06-20,476.2110595703125,478.7454369825171,464.5331298588911,472.08652024895315,9030054
2011-06-21,492.11285400390625,493.0570390474356,476.9563941108087,477.0557867991365,5173658
2011-06-22,486.99444580078125,495.491989814741,483.1183736247714,495.491989814741,8438214
2011-06-23,463.7877197265625,483.0190393983149,457.277907356541,482.42271353050984,11705677
2011-06-24,468.111083984375,480.33562882250914,466.12335114367704,471.043002056563,7536031
2011-06-27,472.6331481933594,477.05586574755205,467.91228285523255,467.91228285523255,2701912
2011-06-28,483.3669128417969,487.49145219181594,472.4840640093325,476.0619889905807,6654078
2011-06-29,483.56561279296875,494.77642290264987,482.074813414924,492.95766100680726,13126747
2011-06-30,487.98834228515625,490.2742225914025,477.1054944136463,488.88281586888775,9360900
2011-07-01,486.0006103515625,489.70774249056757,475.3165478540588,487.9883429092376,7697710
2011-07-04,478.0993957519531,486.9448305352759,477.10552940150285,485.05646020510517,4003960
2011-07-05,483.0190734863281,484.609265802568,477.0558750482253,477.0558750482253,4653748
2011-07-06,491.1687316894531,491.6656648334812,479.73926937680864,483.91348958840877,5939525
2011-07-07,499.9147033691406,505.877900626029,490.5723670660935,493.80243224690804,7384637
2011-07-08,494.150390625,505.87800211757127,494.150390625,502.7970101839784,8827477
2011-07-11,487.4913635253906,496.5355518709405,485.5036311562759,491.3674355790866,7708581
2011-07-12,492.8085021972656,496.4530013507328,475.66431230463076,481.1802569205416,8505787
2011-07-13,497.3306884765625,501.40554635643963,490.96995024793097,495.29327470182017,5473460
