Date,Ticker,Close,Volume,rf,ftse,gbp_usd,gbp_eur,gold,oil,Log_return_5,Log_return_21,Log_return_60,Price_5,Price_21,Price_60,Volume5,Volume21,Volume60,Vol_price_correlation,RSI_14,Vol_5,Vol_21,Vol_60,Day_of_week,Month_of_year,Benchmark_correlation,Beta_5,Beta_21,Beta_60,Label,Regime_0_prob,Regime_1_prob,Regime_2_prob,Prediction_1,Prediction_5,Prediction_21
2011-06-17,AAL.L,2751.645263671875,6631548,0.025000000372529,5714.89990234375,1.6161093711853027,1.1376999616622925,1538.5999755859375,93.01000213623048,-0.004009274611146527,-0.0031186928546950974,-0.002042599608163295,0.009414502456316365,0.031709514936568484,0.07572640977667922,5155882.6,4494049.571428572,3965215.3833333333,-0.3135468734728811,35.02871954721013,0.011632517979451485,0.017369171682233727,0.01954482126662948,4,6,0.8852893246122338,1.4965012690397306,1.8191348145539281,1.8590778671577346,1,0.9999999976316758,6.637326378526688e-10,1.704467931549081e-09,0.514018714427948,0.48572900891304016,0.4899073839187622
2011-06-17,ADM.L,1673.5137939453125,744655,0.025000000372529,5714.89990234375,1.6161093711853027,1.1376999616622925,1538.5999755859375,93.01000213623048,-0.003053696999716909,-0.0008639865213186801,0.00021745148822354229,0.007933666072792889,0.007922422504434534,-0.016348146135474972,505734.4,557472.4761904762,517075.26666666666,-0.20816363877320546,50.4424807705936,0.008246385830423765,0.013863375194991402,0.0122426812158286,4,6,0.7611562703499455,0.9040969039749938,1.2483700958064317,0.8639581341061746,0,0.9999999976316758,6.637326378526688e-10,1.704467931549081e-09,0.5132195353507996,0.4941015839576721,0.5500147938728333
2011-06-17,ALW.L,368.7165832519531,2910166,0.025000000372529,5714.89990234375,1.6161093711853027,1.1376999616622925,1538.5999755859375,93.01000213623048,-0.0019281903034337785,-0.0013606701960897519,-0.0002845960410067416,0.004163512897793931,0.0177052599297729,0.008288478428772672,1554143.2,1761280.761904762,2085691.9333333333,0.2443313760487175,29.59901436591882,0.004097297600359794,0.006189996016749959,0.007829643538476061,4,6,0.8956008598233126,0.4931128669410694,0.6558513573907142,0.7688272733595276,1,0.9999999976316758,6.637326378526688e-10,1.704467931549081e-09,0.5292418599128723,0.5389222502708435,0.6251975297927856
2011-06-17,ANTO.L,1216.50439453125,3076508,0.025000000372529,5714.89990234375,1.6161093711853027,1.1376999616622925,1538.5999755859375,93.01000213623048,-0.003418723063117818,-0.0019707137808634705,-0.0017497900773861407,0.0063830350874869435,0.020380323971857406,0.06769697384456896,2800005.0,2833902.285714286,2622745.283333333,-0.04650891024753841,36.11104593116948,0.023550446891303478,0.025344483241204765,0.02609898553311525,4,6,0.792800844561601,2.2824201410085574,2.3771035197174553,2.243127123720916,1,0.9999999976316758,6.637326378526688e-10,1.704467931549081e-09,0.5056900382041931,0.457942932844162,0.49096477031707764
2011-06-17,III.L,268.6564636230469,6086806,0.025000000372529,5714.89990234375,1.6161093711853027,1.1376999616622925,1538.5999755859375,93.01000213623048,0.0016698377430233752,-0.0021215169430519156,-0.0015312764461841452,-0.004553478880447104,0.035389320935650836,0.039530806601513424,4634579.8,4414989.285714285,3951846.2333333334,0.06284056999306417,29.733812397671656,0.020074465474823874,0.012601886709731955,0.01622370462222585,4,6,0.6246390116985567,2.7627040402385834,0.9312477272508692,0.3709041538840851,1,0.9999999976316758,6.637326378526688e-10,1.704467931549081e-09,0.5287463665008545,0.529241144657135,0.6121929287910461
2011-06-20,AAL.L,2732.239501953125,4153308,0.0149999996647238,5693.39990234375,1.617808818817139,1.1323000192642212,1541.5,93.26000213623048,-0.0050319854691092914,-0.003478575975635072,-0.0022076752664213777,0.010582479012850365,0.0365937150924498,0.08206032425502308,5392910.4,4519143.19047619,3885260.8833333333,-0.2563761686858032,28.72771276239186,0.010949375067547257,0.017389515460091057,0.01945372961597448,0,6,0.9109968063929156,1.4404740182834392,1.9087609924968398,1.851005123269791,1,0.999999998446583,9.216068593189193e-10,6.301929400090042e-10,0.5138358473777771,0.48307833075523376,0.49258002638816833
2011-06-20,ADM.L,1659.6416015625,453390,0.0149999996647238,5693.39990234375,1.617808818817139,1.1323000192642212,1541.5,93.26000213623048,-0.004810400607475393,-0.0015421520941981057,-6.258980066878245e-05,0.01158234052556284,0.015295291260178479,-0.007028539141251455,527336.6,558736.7142857143,504651.5333333333,-0.15729003319344326,38.23528878898798,0.007935924505685263,0.013941327683133768,0.012133411204545572,0,6,0.7650662282284587,0.8663443155568976,1.2851398260349352,0.8853107611013112,0,0.999999998446583,9.216068593189193e-10,6.301929400090042e-10,0.5133390426635742,0.4918196201324463,0.5516019463539124
2011-06-20,ALW.L,366.6233825683594,935802,0.0149999996647238,5693.39990234375,1.617808818817139,1.1323000192642212,1541.5,93.26000213623048,-0.0031831822851767426,-0.0017545334735963808,-0.00046192621174955895,0.007069038495394642,0.021718868489443155,0.015098330227803158,1347854.2,1487457.7142857143,1577281.7666666666,0.049470610096221085,24.332378151339867,0.004403271933045815,0.00596237975659866,0.007879364457254168,0,6,0.8908587236793114,0.5440821474895333,0.6399936817550707,0.7738977258669254,1,0.999999998446583,9.216068593189193e-10,6.301929400090042e-10,0.529474675655365,0.5388974547386169,0.6261842846870422
2011-06-20,ANTO.L,1204.5584716796875,1514888,0.0149999996647238,5693.39990234375,1.617808818817139,1.1323000192642212,1541.5,93.26000213623048,-0.005568618515517801,-0.0026886861117229517,-0.002015974318137997,0.01553714968052966,0.030853892902793056,0.07617516318912365,2515474.0,2787223.4285714286,2598486.5166666666,0.011677412076846047,31.347927316841975,0.021691689330669818,0.025410761824574586,0.026053290466881103,0,6,0.8208291857604626,2.8936870055687876,2.51314583649003,2.237974935393005,1,0.999999998446583,9.216068593189193e-10,6.301929400090042e-10,0.5066547989845276,0.45538103580474854,0.49435195326805115
2011-06-20,III.L,265.57196044921875,3543620,0.0149999996647238,5693.39990234375,1.617808818817139,1.1323000192642212,1541.5,93.26000213623048,-0.002735986536899121,-0.0029784367752057517,-0.0018596816478418491,0.005677006736869217,0.04326238068085875,0.049645350829473855,4614242.0,4339588.380952381,3943473.2,0.06902295170393002,26.081613399758353,0.020868231976391465,0.012644553564140543,0.01619797655563412,0,6,0.6184010452244703,3.016980291080445,0.9421519060756117,0.3688330759182744,1,0.999999998446583,9.216068593189193e-10,6.301929400090042e-10,0.5290833711624146,0.5284843444824219,0.6147482991218567
2011-06-21,AAL.L,2828.294921875,3515553,0.0199999995529651,5775.2998046875,1.6206929683685305,1.1311999559402466,1546.0,93.4000015258789,0.008162818246801299,-2.1212188884385234e-05,-0.001002426055108464,-0.022881618991124175,0.0007923466647803412,0.04447496363593251,5272009.8,4505426.19047619,3890189.466666667,-0.2403951171440618,41.37641172461504,0.021471385481028758,0.019162949685417416,0.0199629804394676,1,6,0.9260200273656127,2.1352043927721316,1.9624597139014326,1.9126916682065698,1,0.9999999967549229,9.959818754912992e-11,3.1446389232562992e-09,0.513717770576477,0.48005396127700806,0.49386027455329895
2011-06-21,ADM.L,1662.61474609375,401692,0.0199999995529651,5775.2998046875,1.6206929683685305,1.1311999559402466,1546.0,93.4000015258789,-0.0026103220756727983,-0.0012392441776407875,-1.8545616982521037e-06,0.005125028083411642,0.012514842340967558,-0.007777962145274153,519069.0,560762.7619047619,498839.11666666664,-0.09016260582379686,43.31562005478687,0.008055699252905881,0.013953472281898352,0.012114317355058862,1,6,0.7191401741162998,0.5575889040046982,1.1097211322617389,0.8613905384621525,0,0.9999999967549229,9.959818754912992e-11,3.1446389232562992e-09,0.5127589702606201,0.48961418867111206,0.5507816672325134
2011-06-21,ALW.L,371.7071228027344,1190399,0.0199999995529651,5775.2998046875,1.6206929683685305,1.1311999559402466,1546.0,93.4000015258789,0.0024682532376407336,-0.0003431100411534654,4.731181529957324e-06,-0.006972504903285381,0.006738982679079575,0.002240441559629325,1455606.4,1448017.238095238,1570624.3666666667,0.019729660368041916,40.13150805232526,0.008733723740031538,0.006854141316549867,0.007827231534843363,1,6,0.9079937832767545,0.835511845224693,0.6882622356009009,0.765230747825505,1,0.9999999967549229,9.959818754912992e-11,3.1446389232562992e-09,0.5297989845275879,0.5390170216560364,0.6271201372146606
2011-06-21,ANTO.L,1266.2791748046875,2390959,0.0199999995529651,5775.2998046875,1.6206929683685305,1.1311999559402466,1546.0,93.4000015258789,0.012944164450315439,0.002098442660432038,-0.00031152498370783533,-0.03160351434863096,-0.016958404606224442,0.02248597103406924,2393503.4,2781774.1904761903,2609633.9166666665,-0.022563425726166667,44.87523777173913,0.028281851827532397,0.02762057300784791,0.02689957284815551,1,6,0.8488226815574402,2.76187642862306,2.592791960519499,2.357783054334085,1,0.9999999967549229,9.959818754912992e-11,3.1446389232562992e-09,0.5076071619987488,0.4513223171234131,0.49653008580207825
2011-06-21,III.L,271.5421142578125,2750938,0.0199999995529651,5775.2998046875,1.6206929683685305,1.1311999559402466,1546.0,93.4000015258789,0.0055864766036645185,-0.0006866331697514285,-0.0010698100238210736,-0.01714918544751942,0.017101444872988925,0.024914281195291377,4484622.6,4159141.1428571427,3935359.1,-0.023548112695204723,36.38214990388175,0.02165080295528344,0.013790315273657996,0.01646711110080099,1,6,0.6848689766006518,1.976493366070063,1.0444789706157742,0.4193103949207267,1,0.9999999967549229,9.959818754912992e-11,3.1446389232562992e-09,0.5297651886940002,0.5274545550346375,0.6144306063652039
2011-06-22,AAL.L,2828.294921875,4162914,0.0099999997764825,5773.0,1.622533679008484,1.127900004386902,1552.9000244140625,95.41000366210938,0.005441878831200867,-1.9283808076713848e-05,-0.0009695596270721209,-0.019348164164169623,0.002172726928042046,0.04366745575369424,5030719.4,4471837.619047619,3903660.9,-0.230674173872235,46.64747513407882,0.020007641919275596,0.016670748701802015,0.019962959397691802,2,6,0.906255699019608,2.3911855370893096,1.8694476484162978,1.918684910008484,1,0.9999999957944965,9.861403098669645e-10,3.219622407585497e-09,0.5137779116630554,0.4766772985458374,0.4919881522655487
2011-06-22,ADM.L,1650.724609375,328647,0.0099999997764825,5773.0,1.622533679008484,1.127900004386902,1552.9000244140625,95.41000366210938,-0.0041326022720133875,-0.001779054949191131,-0.00023711056507518045,0.007202832326239195,0.020265291763160276,0.00031258097473751967,495946.8,544117.5714285715,494893.05,0.0676804633524608,45.000143731066856,0.008139119948049407,0.011400825691239158,0.012155227965685089,2,6,0.6218227408091802,0.7887658680170532,0.8772237042188284,0.8625768010952325,0,0.9999999957944965,9.861403098669645e-10,3.219622407585497e-09,0.512962281703949,0.4882519841194153,0.5488048791885376
2011-06-22,ALW.L,373.3020935058594,2378136,0.0099999997764825,5773.0,1.622533679008484,1.127900004386902,1552.9000244140625,95.41000366210938,0.0030727535310559823,7.733215512289329e-05,0.0001449614417383679,-0.009826719498105096,0.0021859733109310664,-0.0009584547700771662,1753643.2,1506438.5238095238,1579620.35,0.013139095260333942,48.25189422729015,0.008629799981182268,0.006513239903527932,0.007837969104396238,2,6,0.8867122663765865,0.9875713833486757,0.7146398724539182,0.767214826626599,1,0.9999999957944965,9.861403098669645e-10,3.219622407585497e-09,0.5297514200210571,0.5394429564476013,0.6271663308143616
2011-06-22,ANTO.L,1275.239013671875,2048403,0.0099999997764825,5773.0,1.622533679008484,1.127900004386902,1552.9000244140625,95.41000366210938,0.010979711670258298,0.002548657519496763,-7.013707899138125e-05,-0.03200623581019113,-0.01936727985029285,0.014375303483307178,2246728.4,2736663.523809524,2627588.6333333333,-0.020622822636934757,51.818153442786695,0.026834039531896805,0.025876944538893568,0.026893282691857874,2,6,0.8261839525782658,3.1710775989466597,2.6454356535481898,2.3572675549546984,1,0.9999999957944965,9.861403098669645e-10,3.219622407585497e-09,0.508074939250946,0.4479040205478668,0.4950427711009979
2011-06-22,III.L,272.7361145019531,3885074,0.0099999997764825,5773.0,1.622533679008484,1.127900004386902,1552.9000244140625,95.41000366210938,0.005186807685968909,-0.00022535107699423582,-0.0008908828148243928,-0.01649026739011472,0.010603053196236,0.019006091928287505,4590349.2,4117019.714285714,3983151.783333333,-0.04474683261454272,39.18673302710358,0.017175055844078618,0.013378536782689557,0.016460282331238276,2,6,0.6532613842873666,1.7585741787512317,1.0814415612351502,0.41417996211100033,1,0.9999999957944965,9.861403098669645e-10,3.219622407585497e-09,0.5305255651473999,0.5276964902877808,0.6100054979324341
2011-06-23,AAL.L,2734.179931640625,4373988,0.0049999998882412,5674.39990234375,1.6059871912002563,1.121399998664856,1520.0999755859375,91.0199966430664,-0.007652907526138926,-0.0030941198474168778,-0.0020473603029326584,0.014904277546228473,0.03573132030537174,0.07782542552217198,4567462.2,4513945.80952381,3920821.3,-0.24328175731436097,39.983605182382014,0.024831623130712428,0.018026865676000373,0.020228316744459126,3,6,0.9220458606312167,2.176129159800957,1.8909682273832389,1.9065870387845172,1,0.9999999903338903,3.944051105669615e-10,9.273411126277756e-09,0.5141662955284119,0.4732159972190857,0.48931074142456055
2011-06-23,ADM.L,1636.8529052734375,431012,0.0049999998882412,5674.39990234375,1.6059871912002563,1.121399998664856,1520.0999755859375,91.0199966430664,-0.00556803839272864,-0.002384496375097314,-0.0005060220427500646,0.012106540491646722,0.02902694229173375,0.009519498662811099,471879.2,534211.4285714285,490903.86666666664,0.19126362010564524,36.51703629569492,0.006076348427540612,0.011561738314827746,0.012203004433500628,3,6,0.6369293305729442,0.3878403216368225,0.8377720566164524,0.8444865318203946,0,0.9999999903338903,3.944051105669615e-10,9.273411126277756e-09,0.5137391090393066,0.48818549513816833,0.5471546649932861
2011-06-23,ALW.L,367.42095947265625,2920817,0.0049999998882412,5674.39990234375,1.6059871912002563,1.121399998664856,1520.0999755859375,91.0199966430664,-0.0032447558975370995,-0.001373313927590394,-0.00038043974503086604,0.005805517602256005,0.017145044360370454,0.015853012061535665,2067064.0,1599908.6666666667,1599606.4166666667,-0.09153911457334167,35.10981865645499,0.011160800648158112,0.007335246654145587,0.008139513595526797,3,6,0.9076858554627383,0.9548272804532874,0.757463615355188,0.7862241009094919,1,0.9999999903338903,3.944051105669615e-10,9.273411126277756e-09,0.5298464298248291,0.5401235222816467,0.6260979771614075
2011-06-23,ANTO.L,1231.43701171875,2355321,0.0049999998882412,5674.39990234375,1.6059871912002563,1.121399998664856,1520.0999755859375,91.0199966430664,-0.004330803247935055,-0.0008604779899412853,-0.0012137992431005742,0.005982118039653539,0.01709198768625808,0.04839229355101393,2277215.8,2726855.380952381,2638852.8666666667,-0.027351721304543896,44.83701266072483,0.030960865848542737,0.026546730842292147,0.026980114926653146,3,6,0.844250469379239,2.660361524738458,2.549727945191473,2.314999351542504,1,0.9999999903338903,3.944051105669615e-10,9.273411126277756e-09,0.5084741115570068,0.4472896158695221,0.4927615523338318
2011-06-23,III.L,267.8606262207031,3073928,0.0049999998882412,5674.39990234375,1.6059871912002563,1.121399998664856,1520.0999755859375,91.0199966430664,-0.00255476832433017,-0.0018446755558973356,-0.0014530807666310792,0.00527449520960821,0.026401750840946203,0.035995045680748294,3868073.2,4131899.1904761903,4001315.6,0.034001296523546796,38.07539879739601,0.01871570575504234,0.013794694240490726,0.016559890576886265,3,6,0.6974527230103094,1.444298413792612,1.09455689116488,0.46196345862223315,1,0.9999999903338903,3.944051105669615e-10,9.273411126277756e-09,0.531549334526062,0.5298243761062622,0.6047101616859436
2011-06-24,AAL.L,2770.080078125,4514783,0.0099999997764825,5697.7001953125,1.602615475654602,1.122599959373474,1500.5,91.16000366210938,-0.0007537116446176117,-0.0016269562141585235,-0.001552539305511095,0.0030821466267969555,0.021882971273642138,0.06193494096021879,4144109.2,4537173.904761905,3942393.3,-0.25130205896834257,39.28582325897894,0.025251336162401515,0.01827286239992326,0.02009458670384785,4,6,0.9243959763221462,2.1894946992982534,1.909957471951687,1.930206489792268,1,0.999999995699909,3.932877554459592e-10,3.907387039040237e-09,0.5146120190620422,0.47101542353630066,0.48912832140922546
2011-06-24,ADM.L,1616.0460205078125,464531,0.0099999997764825,5697.7001953125,1.602615475654602,1.122599959373474,1500.5,91.16000366210938,-0.007976359043011003,-0.0033307240085953516,-0.0009088737903181191,0.018025449575708175,0.040611671679388506,0.02306213421022041,415854.4,518258.4285714286,491429.38333333336,0.25113296519533174,29.473947671640232,0.0053542908244253225,0.01050259626172411,0.012325341199275022,4,6,0.614683412007237,0.2484147816577544,0.7299737295368776,0.8748339367286064,0,0.999999995699909,3.932877554459592e-10,3.907387039040237e-09,0.5143834352493286,0.4888959527015686,0.5482760071754456
2011-06-24,ALW.L,370.8099365234375,1304168,0.0099999997764825,5697.7001953125,1.602615475654602,1.122599959373474,1500.5,91.16000366210938,0.0008972999366444631,-0.00041379342462694084,-6.693642207878548e-05,-0.0022578616869809442,0.007211612734833617,0.00724713116665443,1745864.4,1599898.857142857,1603803.9,-0.07173031150558973,43.45225240986306,0.01194199329154695,0.0076682958427712975,0.007896987866254463,4,6,0.9019836276968934,1.0017631207830182,0.7820897263976875,0.773026052336448,1,0.999999995699909,3.932877554459592e-10,3.907387039040237e-09,0.5307378172874451,0.5414634346961975,0.6253787279129028
2011-06-24,ANTO.L,1260.306640625,3085693,0.0099999997764825,5697.7001953125,1.602615475654602,1.122599959373474,1500.5,91.16000366210938,0.004837220257855315,0.0013244079427293823,-0.00041422329186986483,-0.010110696646556394,-0.004325670917111446,0.022412916597574828,2279052.8,2727455.5714285714,2661686.75,0.006639631851967702,46.85864202068463,0.032219739719748605,0.02677061843628829,0.027055418237613985,4,6,0.8464212851013837,2.7664103258509267,2.562147022388502,2.3779764022925143,1,0.999999995699909,3.932877554459592e-10,3.907387039040237e-09,0.5092311501502991,0.4500799775123596,0.4943234324455261
2011-06-24,III.L,266.46746826171875,3941696,0.0099999997764825,5697.7001953125,1.602615475654602,1.122599959373474,1500.5,91.16000366210938,-0.0034413882094596992,-0.0021510348671538284,-0.0015764101834536259,0.008887345581099382,0.028145092339582956,0.03940913809746638,3439051.2,4156317.761904762,4022546.55,0.08432538527902471,37.92167120565516,0.015700359778297177,0.013200797663448168,0.016349139034653137,4,6,0.6923635633113716,1.2143640407120229,1.0334594615041337,0.412323224289456,1,0.999999995699909,3.932877554459592e-10,3.907387039040237e-09,0.532798707485199,0.5334216952323914,0.6027517318725586
2011-06-27,AAL.L,2796.760986328125,2811964,0.0149999996647238,5722.2998046875,1.5962965488433838,1.1259000301361084,1496.0,90.61000061035156,0.0026927682814522932,-0.0006076212734539211,-0.0011873502091470558,-0.0018731734263258693,0.011118274628056257,0.04990637275454568,3875840.4,4280754.619047619,3935664.466666667,-0.353319693966232,42.614947886013326,0.024961365298681655,0.017715660934093064,0.020106350920491577,0,6,0.9424482065089349,2.1606435428096606,1.874861113999583,1.9302051311013417,1,0.9999999812789613,1.3054521434187064e-10,1.858980162141282e-08,0.5143506526947021,0.4720149338245392,0.49194929003715515
2011-06-27,ADM.L,1619.0181884765625,397601,0.0149999996647238,5722.2998046875,1.5962965488433838,1.1259000301361084,1496.0,90.61000061035156,-0.004705082264859154,-0.002860888072228088,-0.0008188296892767202,0.01113829702291258,0.03712762802009384,0.021778894820429162,404696.6,505850.3333333333,493670.11666666664,0.30989568968140885,18.788247592025684,0.006521892856011605,0.010524536593845108,0.01232408004645869,0,6,0.616813339388442,0.29066808242016484,0.7289722387439447,0.8761669994413869,0,0.9999999812789613,1.3054521434187064e-10,1.858980162141282e-08,0.5140053629875183,0.4900951683521271,0.5527017712593079
2011-06-27,ALW.L,372.6042785644531,574219,0.0149999996647238,5722.2998046875,1.5962965488433838,1.1259000301361084,1496.0,90.61000061035156,0.0022073033701438902,6.267054462484881e-05,9.353068150224833e-05,-0.0038523454324120854,0.0017269460696982541,0.00310736524745181,1673547.8,1537801.238095238,1603311.2333333334,-0.07893446729481031,45.40235143419187,0.011350941332878018,0.007670557648429961,0.007910492578722244,0,6,0.9054526854932802,0.9612731088041663,0.7799144180303257,0.7742061035299903,1,0.9999999812789613,1.3054521434187064e-10,1.858980162141282e-08,0.5314798355102539,0.5435011982917786,0.6268148422241211
2011-06-27,ANTO.L,1277.2301025390625,1684201,0.0149999996647238,5722.2998046875,1.5962965488433838,1.1259000301361084,1496.0,90.61000061035156,0.007671044777486725,0.0024166157494584883,3.669202316683724e-05,-0.011847288783052079,-0.016590597981201438,0.007135658126055766,2312915.4,2608186.714285714,2674626.05,-0.028795807929048917,49.122805939215056,0.030809498029712078,0.025900854419822077,0.027124763862828888,0,6,0.8607716261517667,2.647305214401657,2.5035500804209256,2.3874691816877975,1,0.9999999812789613,1.3054521434187064e-10,1.858980162141282e-08,0.5096637606620789,0.45572420954704285,0.4982827305793762
2011-06-27,III.L,266.66656494140625,2324311,0.0149999996647238,5722.2998046875,1.5962965488433838,1.1259000301361084,1496.0,90.61000061035156,-0.002045294910371143,-0.0018875869985211194,-0.0015002363516090488,0.008955051023502802,0.024396840274150344,0.03675662107720212,3195189.4,4086255.904761905,4009030.8333333335,0.15490611478987984,37.796252821418534,0.01469028777042206,0.013087131895196315,0.016343520853088274,0,6,0.7151116734512749,1.1375345765174096,1.0509271128762578,0.41781093314339063,1,0.9999999812789613,1.3054521434187064e-10,1.858980162141282e-08,0.5339317321777344,0.5374106168746948,0.6045897603034973
