Date,Close,High,Low,Open,Volume
2000-11-28,211.75030517578125,211.75030517578125,211.75030517578125,211.75030517578125,6714679
2000-11-29,204.60537719726562,204.60537719726562,204.60537719726562,204.60537719726562,2916873
2000-11-30,205.25479125976562,205.25479125976562,205.25479125976562,205.25479125976562,2975450
2000-12-01,205.25479125976562,205.25479125976562,205.25479125976562,205.25479125976562,1159711
2000-12-04,205.90444946289062,205.90444946289062,205.90444946289062,205.90444946289062,1232675
2000-12-05,205.90444946289062,205.90444946289062,205.90444946289062,205.90444946289062,1108918
2000-12-06,207.8530731201172,207.8530731201172,207.8530731201172,207.8530731201172,858729
2000-12-07,207.8530731201172,207.8530731201172,207.8530731201172,207.8530731201172,317526
2000-12-08,204.93014526367188,204.93014526367188,204.93014526367188,204.93014526367188,755597
2000-12-11,201.6823272705078,201.6823272705078,201.6823272705078,201.6823272705078,2990844
2000-12-12,200.05853271484375,200.05853271484375,200.05853271484375,200.05853271484375,1780760
2000-12-13,192.91358947753906,192.91358947753906,192.91358947753906,192.91358947753906,1670813
2000-12-14,190.64019775390625,190.64019775390625,190.64019775390625,190.64019775390625,2662375
2000-12-15,192.2641143798828,192.2641143798828,192.2641143798828,192.2641143798828,2939278
2000-12-18,192.58876037597656,192.58876037597656,192.58876037597656,192.58876037597656,1140821
2000-12-19,190.31544494628906,190.31544494628906,190.31544494628906,190.31544494628906,2121747
2000-12-20,189.3411102294922,189.3411102294922,189.3411102294922,189.3411102294922,1136356
2000-12-21,189.3411102294922,189.3411102294922,189.3411102294922,189.3411102294922,4041593
2000-12-22,189.99075317382812,189.99075317382812,189.99075317382812,189.99075317382812,385085
2000-12-25,189.99075317382812,189.99075317382812,189.99075317382812,189.99075317382812,0
2000-12-26,189.99075317382812,189.99075317382812,189.99075317382812,189.99075317382812,0
2000-12-27,190.9650421142578,190.9650421142578,190.9650421142578,190.9650421142578,1815013
2000-12-28,192.58876037597656,192.58876037597656,192.58876037597656,192.58876037597656,969307
2000-12-29,192.91358947753906,192.91358947753906,192.91358947753906,192.91358947753906,74602
