Date,Close,High,Low,Open,Volume
2000-11-28,731.198974609375,731.198974609375,731.198974609375,731.198974609375,1359383
2000-11-29,730.168212890625,730.168212890625,730.168212890625,730.168212890625,645969
2000-11-30,719.8607177734375,719.8607177734375,719.8607177734375,719.8607177734375,540777
2000-12-01,720.8917236328125,720.8917236328125,720.8917236328125,720.8917236328125,248159
2000-12-04,721.9224243164062,721.9224243164062,721.9224243164062,721.9224243164062,97351
2000-12-05,717.7994995117188,717.7994995117188,717.7994995117188,717.7994995117188,456157
2000-12-06,714.1919555664062,714.1919555664062,714.1919555664062,714.1919555664062,603360
2000-12-07,714.1919555664062,714.1919555664062,714.1919555664062,714.1919555664062,564842
2000-12-08,709.0382690429688,709.0382690429688,709.0382690429688,709.0382690429688,207057
2000-12-11,714.1919555664062,714.1919555664062,714.1919555664062,714.1919555664062,2109763
2000-12-12,716.25341796875,716.25341796875,716.25341796875,716.25341796875,2848994
2000-12-13,713.1611328125,713.1611328125,713.1611328125,713.1611328125,346488
2000-12-14,711.6151733398438,711.6151733398438,711.6151733398438,711.6151733398438,277803
2000-12-15,707.4922485351562,707.4922485351562,707.4922485351562,707.4922485351562,277803
2000-12-18,714.1919555664062,714.1919555664062,714.1919555664062,714.1919555664062,1153388
2000-12-19,734.806396484375,734.806396484375,734.806396484375,734.806396484375,488567
2000-12-20,732.2296752929688,732.2296752929688,732.2296752929688,732.2296752929688,2294071
2000-12-21,741.4032592773438,741.4032592773438,741.4032592773438,741.4032592773438,1211987
2000-12-22,742.9492797851562,742.9492797851562,742.9492797851562,742.9492797851562,67768
2000-12-25,745.2168579101562,745.2168579101562,745.2168579101562,745.2168579101562,0
2000-12-26,745.2168579101562,745.2168579101562,745.2168579101562,745.2168579101562,0
2000-12-27,747.8968505859375,747.8968505859375,747.8968505859375,747.8968505859375,55508
2000-12-28,770.7789916992188,770.7789916992188,770.7789916992188,770.7789916992188,545421
2000-12-29,775.8295288085938,775.8295288085938,775.8295288085938,775.8295288085938,12788
2001-01-01,778.2000122070312,778.2000122070312,778.2000122070312,778.2000122070312,0
2001-01-02,770.7789916992188,770.7789916992188,770.7789916992188,770.7789916992188,460885
2001-01-03,766.6559448242188,766.6559448242188,766.6559448242188,766.6559448242188,318467
2001-01-04,771.8096313476562,771.8096313476562,771.8096313476562,771.8096313476562,196915
2001-01-05,792.8364868164062,792.8364868164062,792.8364868164062,792.8364868164062,526715
2001-01-08,807.8199462890625,807.8199462890625,807.8199462890625,807.8199462890625,170661
