Date,Close,High,Low,Open,Volume
2004-09-23,283.5044250488281,286.46788593784026,271.65058149277957,283.0105149006594,45692396
2004-09-24,283.9983825683594,286.46793372112774,283.01056210725204,284.49229279891307,4133535
2004-09-27,283.5044250488281,284.9861554933342,281.4596298003978,284.9861554933342,2487552
2004-09-28,285.23321533203125,286.3494575002235,283.5045291785038,283.5045291785038,4263319
2004-09-29,284.9861145019531,287.0407671586124,284.4922044248267,284.4922044248267,2650676
2004-09-30,284.4923095703125,286.2802622986492,283.9983993106418,284.4923095703125,2841171
2004-10-01,287.455810546875,287.9497208742751,283.6230615829069,284.4923485824742,1324800
2004-10-04,291.406982421875,291.406982421875,287.45570130429024,288.9374317233845,761247
2004-10-05,290.4191589355469,291.9008893382792,288.44351839857035,291.9008893382792,474790
2004-10-06,289.4312744140625,289.92518443865987,287.45563431567297,288.44345436486776,794741
2004-10-07,290.4191589355469,293.13566467388955,290.4191589355469,292.3947994725234,85260
2004-10-08,288.4436340332031,289.4314546977004,287.4558133687059,288.4436340332031,863237
2004-10-11,289.6783142089844,290.17222437813865,288.44353878609866,288.44353878609866,114135
2004-10-12,289.18438720703125,289.3720754720557,288.443521996424,288.9374321368288,335882
2004-10-13,289.6783142089844,290.17222437813865,288.93744895525293,288.93744895525293,8772
2004-10-14,291.15997314453125,292.3947482638889,289.1418574129542,289.43128797743054,432165
2004-10-15,290.4191589355469,291.4069792040351,286.8807860103208,288.44351839857035,2999326
2004-10-18,291.406982421875,291.406982421875,288.65095540151253,290.4191621424788,616450
2004-10-19,289.9252624511719,291.4069929236651,289.9252624511719,290.4191726086696,63462
2004-10-20,289.4312744140625,289.4312744140625,287.45563431567297,287.45563431567297,643664
2004-10-21,290.91314697265625,291.4070572391633,289.43141617313506,290.4192367061492,1282842
2004-10-22,296.0992736816406,296.9389273592918,291.4071250578281,291.4071250578281,907250
2004-10-25,295.3584289550781,295.9807609029762,293.38278728982675,293.38278728982675,507769
2004-10-26,293.87664794921875,293.87664794921875,292.3949169511555,293.87664794921875,1435593
2004-10-27,293.1356201171875,295.3582153834509,291.4069349100937,294.3703952651116,827120
2004-10-28,293.3825988769531,296.34605947166983,293.3825988769531,296.34605947166983,361650
2004-10-29,288.69049072265625,293.87654744222493,288.44353564077204,293.3826372784565,1332523
2004-11-01,287.455810546875,289.9253621838756,287.455810546875,289.4314518564755,693076
2004-11-02,288.4436340332031,290.8143975988177,287.4558133687059,287.9497237009545,1425639
2004-11-03,290.91314697265625,292.39487777217744,288.937505906628,288.937505906628,141294
2004-11-04,290.91314697265625,292.54304482295146,290.91314697265625,291.4070572391633,81786
2004-11-05,290.91314697265625,292.8887880386845,290.91314697265625,292.8887880386845,58279
2004-11-08,292.39483642578125,293.3826568191116,291.40701603245094,291.40701603245094,367807
2004-11-09,292.641845703125,294.3705317114979,291.4070699828587,293.3827111352848,303918
2004-11-10,293.87664794921875,296.3461996126576,293.87664794921875,296.3461996126576,330321
2004-11-11,294.1235046386719,294.37045972233153,292.39481905305416,294.37045972233153,111383
2004-11-12,302.7670593261719,305.2366111966953,293.676142086395,295.3584037146016,3752770
2004-11-15,301.2852478027344,303.56415641338367,300.7617041517324,301.2852478027344,3036168
2004-11-16,299.803466796875,301.285197275278,299.803466796875,300.29737695634265,144093
2004-11-17,303.5078125,304.2486777868186,299.3095758746949,299.3095758746949,664576
2004-11-18,303.01397705078125,304.2487528333843,301.7792012681782,304.2487528333843,83144
2004-11-19,305.2364807128906,306.2243010388223,302.76692989806145,304.24866038695893,1012669
2004-11-22,305.2364807128906,306.2243010388223,304.24866038695893,305.2364807128906,66905
2004-11-23,307.70611572265625,308.7532031429785,305.23656423210525,306.22438482832564,1105976
2004-11-24,310.1755676269531,311.16338790601986,111.62369153454046,306.22428651068617,1991305
2004-11-25,307.45904541015625,313.04022365910816,307.45904541015625,309.6816409191453,601912
2004-11-26,306.22430419921875,309.18776520759826,304.24866352696574,307.21212453534525,149660
2004-11-29,308.20001220703125,309.18783275897687,304.9313234061612,306.22437110314,1487109
2004-11-30,307.212158203125,309.18779909189107,306.7182479809335,309.18779909189107,1331871
2004-12-01,307.70611572265625,308.2000260207665,306.8960955987414,308.2000260207665,529810
2004-12-02,307.212158203125,309.6817093140826,307.212158203125,309.6817093140826,77686
2004-12-03,312.1512145996094,312.269748212192,306.7182029530972,307.2121131027801,1872436
2004-12-06,317.831298828125,318.07825399426963,313.13915067137725,313.13915067137725,1111436
2004-12-07,316.8434143066406,317.9892896641182,316.10254895752144,317.5842796557598,1396728
2004-12-08,313.63299560546875,316.1025467519685,313.63299560546875,314.62081606406866,605119
2004-12-09,314.1268005371094,314.1268005371094,313.3197652394825,313.6328904733718,394133
2004-12-10,316.1026306152344,316.1026306152344,312.1513477325439,312.1513477325439,1517620
2004-12-13,317.3372497558594,317.3372497558594,316.10247446498056,316.10247446498056,2191950
2004-12-14,317.831298828125,317.98935375196487,316.10261266511264,317.0904333296911,1653565
2004-12-15,320.30084228515625,321.9109947505187,318.0782458467859,321.0417077646131,1267138
2004-12-16,317.0903015136719,323.0172230372919,316.3494363232194,322.2763578468394,1478051
2004-12-17,310.4226379394531,323.0173511732734,310.4226379394531,322.5234408503785,1709968
2004-12-20,315.1147766113281,316.10259722766455,312.15131476231875,312.15131476231875,798075
2004-12-21,313.1390686035156,317.6138938354528,311.163427792137,315.11470941489426,391966
2004-12-22,310.6694641113281,314.62074505392053,308.19991352220785,312.1511944648003,139057
2004-12-23,312.1512145996094,312.89207982413376,308.199933402146,308.199933402146,274846
2004-12-24,311.1634826660156,311.1634826660156,309.9287069411505,311.1634826660156,7121
2004-12-27,311.1634826660156,311.1634826660156,311.1634826660156,311.1634826660156,0
2004-12-28,311.1634826660156,311.1634826660156,311.1634826660156,311.1634826660156,0
2004-12-29,314.1268005371094,314.62071060084696,311.1633401546838,314.1268005371094,469885
2004-12-30,317.831298828125,317.831298828125,314.1269713359557,316.10261266511264,206648
2004-12-31,318.57208251953125,319.0659927249879,316.3791200014683,319.0659927249879,7805
2005-01-03,318.57208251953125,318.57208251953125,318.57208251953125,318.57208251953125,0
2005-01-04,324.9928894042969,324.9928894042969,318.32510215967983,319.06596740908174,810616
2005-01-05,328.4503479003906,330.9198993883635,323.01733462685036,323.01733462685036,1473281
2005-01-06,331.4137878417969,334.62420456455646,328.45032625155727,330.672922444237,252061
2005-01-07,337.83465576171875,338.822476392601,333.21561155622356,333.8833732381899,661981
2005-01-10,336.84674072265625,338.822381430707,334.6241449260991,336.84674072265625,634438
2005-01-11,337.3406677246094,338.5754432287258,335.85893711966963,337.5876228254327,1777438
2005-01-12,327.4624328613281,336.35281565394337,311.06460968132774,335.8589054987981,2863819
2005-01-13,328.94415283203125,332.9003778718658,324.0050514381569,325.98069199570665,684184
2005-01-14,324.0049743652344,327.95625454042016,322.5232442995397,327.95625454042016,1737746
2005-01-17,331.9077453613281,331.9077453613281,321.0417179834275,324.9930006663004,2374727
2005-01-18,332.8954772949219,333.8832977023252,330.91983648011524,332.8954772949219,937783
2005-01-19,331.9077453613281,333.636431535085,331.9077453613281,332.89556603204636,223383
2005-01-20,329.9319763183594,333.63630239977806,328.94415602998106,332.64848211139974,499855
2005-01-21,332.8954772949219,332.8954772949219,328.94419566530854,328.94419566530854,715359
2005-01-24,335.8590087890625,336.846829403148,332.89554694680606,333.88336756089154,634980
2005-01-25,343.267578125,347.7127697841727,337.8345660971223,337.8345660971223,815174
2005-01-26,344.25543212890625,346.72498329195435,342.77370143107737,345.4902077104303,160260
2005-01-27,345.4901123046875,345.73706735279666,342.2796966792687,342.2796966792687,167999
2005-01-28,345.7371520996094,345.7371520996094,341.78587036132814,344.74933166503905,114731
2005-01-31,345.4901123046875,348.9474829782155,344.7492471603601,345.73706735279666,477455
2005-02-01,343.761474609375,346.2310254327182,341.7858339507004,345.7371152680496,310258
2005-02-02,347.21881103515625,347.7127211504268,344.25535034353334,344.50230540116854,571831
2005-02-03,345.7371520996094,347.71279296875,343.7615112304688,346.7249725341797,117417
2005-02-04,340.55108642578125,345.2432333743598,340.0571762206677,344.7493231692463,483489
2005-02-07,342.7737121582031,342.7737121582031,340.30416091787026,341.78589166207,234321
2005-02-08,349.68841552734375,350.429280814478,343.7614932302701,344.7493136131157,196453
2005-02-09,349.1945495605469,350.67628032247285,347.71281879862096,348.7006393065716,860448
2005-02-10,344.25543212890625,348.70062422239283,344.25543212890625,348.70062422239283,169243
2005-02-11,341.785888671875,347.46585647494805,341.785888671875,344.7493501343479,1140087
2005-02-14,340.7979736328125,344.7492544865263,340.7979736328125,343.76143427309785,322729
2005-02-15,335.3650207519531,342.97124977581564,332.8954697891258,340.7980328701733,345410
2005-02-16,332.8954772949219,335.85893851713183,332.648522193071,335.85893851713183,262026
2005-02-17,336.84674072265625,336.84674072265625,330.9198185985039,332.8954593065547,670897
2005-02-18,340.7979736328125,342.2797039529552,334.87105235224186,335.8588725656703,840781
2005-02-21,339.8101501464844,341.29188045235566,339.8101501464844,341.04492540137716,757
2005-02-22,336.3529052734375,343.7615595746145,335.6811945184781,339.81027728065345,657616
2005-02-23,333.3893737792969,335.6119696044922,331.4137330457899,333.8832839626736,819011
2005-02-24,332.8954772949219,333.7232833370146,329.93201607271186,331.4137466838169,709282
2005-02-25,330.9198303222656,332.895471100309,329.6850548359885,331.9076507112873,291982
2005-02-28,332.6485290527344,335.3650352291116,328.94420244858367,330.9198433041307,517630
2005-03-01,337.0938720703125,337.34082728794647,333.3895438058036,333.3895438058036,576626
2005-03-02,338.57550048828125,338.82245563086934,336.10594906240027,336.8468144901646,492425
2005-03-03,342.52679443359375,342.7737495845913,338.57551201763306,339.81028777262077,130245
2005-03-04,343.761474609375,345.7371152680496,338.8223729626886,342.7736542800377,440179
2005-03-07,344.99627685546875,345.7371421600975,343.0206360431253,345.7371421600975,470240
2005-03-08,340.7979736328125,344.7492544865263,338.8223332059556,344.7492544865263,843364
2005-03-09,342.7737121582031,344.9963082745027,339.8102506698037,340.79807116593685,580518
2005-03-10,343.0205383300781,344.00835845485875,342.77358329888295,342.77358329888295,65284
2005-03-11,342.7737121582031,345.73717364660257,342.0328467861033,345.73717364660257,224663
2005-03-14,345.7371520996094,345.7371520996094,341.78587036132814,344.5023765563965,34106
2005-03-15,344.7493896484375,347.4658963003951,342.77374844701376,344.7493896484375,214469
2005-03-16,342.7737121582031,345.73717364660257,342.7737121582031,345.73717364660257,127114
2005-03-17,342.27978515625,345.7371567234849,342.03283004430466,342.77369538014074,502398
2005-03-18,341.785888671875,344.7493501343479,340.31700008931017,342.03284379374776,1101368
2005-03-21,345.24322509765625,348.7005964505655,343.76149451783795,347.9597311606564,1517632
2005-03-22,347.9598083496094,353.88673198366945,347.9598083496094,349.6884944095436,2602548
2005-03-23,341.785888671875,346.9719462312026,341.2919784281295,346.72499110932984,1118117
2005-03-24,341.785888671875,343.8583280961164,340.798068184384,342.773709159366,2165729
2005-03-25,341.785888671875,341.785888671875,341.785888671875,341.785888671875,0
2005-03-28,341.785888671875,341.785888671875,341.785888671875,341.785888671875,0
2005-03-29,346.724853515625,346.724853515625,341.2918429904514,342.7735731336806,86856
2005-03-30,345.7371520996094,346.7249725341797,342.77369079589846,344.00846633911135,445674
2005-03-31,344.7493896484375,348.7006720512849,344.7493896484375,346.7250308498612,14490477
2005-04-01,346.724853515625,347.2187635633681,344.74921332465277,345.7370334201389,697070
2005-04-04,345.98406982421875,346.72493507009506,342.9218207787534,346.72493507009506,1221962
2005-04-05,343.761474609375,347.46580084438983,343.761474609375,347.46580084438983,1295959
2005-04-06,343.761474609375,344.7492949387123,343.26756444470635,344.25538477404365,771119
2005-04-07,346.724853515625,348.70049370659723,343.26748318142364,344.25530327690973,3954514
2005-04-08,345.7371520996094,347.71279296875,345.7371520996094,346.7249725341797,846599
2005-04-11,352.65191650390625,352.65191650390625,347.4658589082606,349.44149989707796,1262424
2005-04-12,350.6762390136719,351.6640594052597,348.70059823049627,350.6762390136719,2398607
2005-04-13,353.6398620605469,355.36854853709985,350.42944431837714,351.6642203730578,1384503
2005-04-14,370.4326477050781,370.4326477050781,350.923194925944,350.923194925944,2353013
2005-04-15,365.4936218261719,366.7283975755846,360.55451882852094,365.74057697605446,681718
2005-04-18,357.0969543457031,363.5177847834543,357.0969543457031,360.8012795982519,1290960
2005-04-19,359.8135986328125,363.5179253174331,357.9663792160904,359.56664352050444,1006386
2005-04-20,364.5057373046875,366.9752883704374,359.81359027976265,360.80141070606265,1192422
2005-04-21,365.9875183105469,367.4692491539094,360.801460358778,360.801460358778,1401035
2005-04-22,370.4326477050781,371.1735130004883,366.48136612955733,368.4570069173177,1216288
2005-04-25,371.1734619140625,371.4204169785429,368.5310547824748,368.70391126925836,254571
2005-04-26,366.9752502441406,372.6552171052545,366.48134008230465,371.4204417006645,971902
2005-04-27,349.2818908691406,360.15063429081124,348.2938232853524,360.15063429081124,272925
2005-04-28,352.740234375,353.72830225840335,347.7998949579832,351.9991834624475,1661341
2005-04-29,348.0469970703125,351.7522525394784,346.8119119139239,350.02313332053427,459692
2005-05-02,348.0469970703125,348.0469970703125,348.0469970703125,348.0469970703125,0
2005-05-03,357.18658447265625,357.68061847607623,348.0469554093863,350.0230914230663,592754
2005-05-04,362.62078857421875,362.62078857421875,356.1983495395255,357.9274677411737,721220
2005-05-05,367.56121826171875,367.80823520947524,362.6208793065881,364.34999794088384,886177
2005-05-06,365.09112548828125,368.5493634834341,363.11498949105106,368.5493634834341,911834
2005-05-09,360.64471435546875,364.48632209659235,360.64471435546875,363.85593441479824,426976
2005-05-10,359.6567077636719,364.59704715603,359.6567077636719,363.6089792775584,493864
2005-05-11,359.6567077636719,361.63284352061515,356.692504128257,358.66863988520026,853038
2005-05-12,364.59698486328125,367.31417106483684,358.66857860534174,359.6566463149983,936751
2005-05-13,366.57305908203125,367.5611266267268,362.62078890324926,363.60885644794473,539530
2005-05-16,364.1029357910156,367.561172630279,363.85591887392536,363.85591887392536,1188311
2005-05-17,360.1507873535156,364.10305936836903,357.68061734423225,363.60902536651236,538755
2005-05-18,359.6567077636719,363.6089792775584,356.7418954608051,362.62091139908676,228232
2005-05-19,363.6089172363281,368.5492557857348,360.64471410668415,362.6208495264468,1817014
2005-05-20,369.5373840332031,375.2187742957457,365.585112546217,365.585112546217,1054459
2005-05-23,372.00750732421875,375.4657444440986,371.5134734499502,375.4657444440986,395667
2005-05-24,370.7725524902344,376.45394403405544,370.7725524902344,373.4897397503227,246495
2005-05-25,367.56121826171875,377.57429990947986,367.56121826171875,375.46576058992775,804334
2005-05-26,367.56121826171875,369.2903368960145,365.832099627423,369.2903368960145,119591
2005-05-27,365.3381042480469,368.54932490742794,363.8560024052556,364.59705332665123,464356
2005-05-30,365.3381042480469,365.3381042480469,365.3381042480469,365.3381042480469,0
2005-05-31,368.30218505859375,369.5372695155307,362.6701878735897,366.57306681888207,1456735
2005-06-01,366.57305908203125,370.5253292608133,365.63438285319916,369.53726171611777,517694
2005-06-02,370.0314636230469,370.52549761987336,366.5732256452614,368.5493616325674,805846
2005-06-03,374.4777526855469,375.46582063458527,367.58102754602027,369.04337896583576,786966
2005-06-06,377.68890380859375,380.15907322526215,370.52541250025547,375.4657513335922,1993660
2005-06-07,381.8882141113281,383.1232988917658,375.4657732530522,380.15909541871537,416877
2005-06-08,382.1351623535156,383.3702469118657,375.4657057384252,379.66499323681546,2056909
2005-06-09,384.3583984375,385.34646629980716,381.888228781732,383.3703305751928,587843
2005-06-10,383.3702697753906,387.32254059781735,382.38220206978394,385.346405186604,446830
2005-06-13,384.3583984375,385.34646629980716,382.38226271288556,385.34646629980716,215502
2005-06-14,380.4062194824219,383.864457841353,380.4062194824219,383.864457841353,85981
2005-06-15,380.4062194824219,382.3823556875254,380.4062194824219,382.3823556875254,160914
2005-06-16,382.3822326660156,384.3583682353491,381.14714793518226,382.876266558349,166325
2005-06-17,384.1113586425781,384.3089842646691,382.3822399863093,384.1113586425781,393663
2005-06-20,378.4299621582031,384.3583688760862,378.4299621582031,384.3583688760862,472780
2005-06-21,380.4062194824219,383.3704237900771,380.4062194824219,383.3704237900771,244857
2005-06-22,378.4299621582031,381.7755461739225,373.4224413715342,380.4060977308308,6011676
2005-06-23,378.4299621582031,382.3822333034585,377.4418943718893,378.4299621582031,460063
2005-06-24,378.1829833984375,383.3703398003756,375.46579671170804,383.3703398003756,529238
2005-06-27,373.48956298828125,380.4060363769531,373.48956298828125,380.4060363769531,376863
2005-06-28,374.4777526855469,376.9479225581428,374.2307356982873,376.9479225581428,1272519
2005-06-29,372.2545166015625,375.4657367182316,371.5134658054081,375.4657367182316,484012
2005-06-30,368.0552673339844,374.4777082404834,366.0791316704462,373.4896404087143,641540
2005-07-01,357.6805419921875,368.05525384555204,355.95142334996007,367.56121994777277,1190762
2005-07-04,363.6089172363281,363.6089172363281,358.71797001104215,358.9155956143918,541268
2005-07-05,363.6089172363281,365.5850526560908,361.8797987440358,365.5850526560908,937095
2005-07-06,373.48956298828125,375.4656982421875,362.86783599853516,362.86783599853516,806378
2005-07-07,364.59698486328125,378.4299327984735,350.764036928089,372.501526540534,1202090
2005-07-08,376.7008361816406,379.4180225409836,368.0552432200948,368.0552432200948,939678
2005-07-11,382.6292724609375,384.11137422644146,375.5151719251435,377.4419162816737,895019
2005-07-12,382.876220703125,384.35832220262097,381.39411920362903,383.3702545362903,814315
2005-07-13,375.4656982421875,379.41796875,366.5730895996094,377.9358673095703,1561821
2005-07-14,365.5851135253906,377.19491104950777,361.92925032876127,372.5015886461413,1080983
2005-07-15,364.59698486328125,368.5492557019076,364.59698486328125,368.30223877449345,598813
2005-07-18,362.8678894042969,368.499887768202,359.65666914408183,363.60894023357724,348852
2005-07-19,363.85595703125,365.5850756322132,359.16263511435,361.1387706583079,252141
2005-07-20,359.9037170410156,365.5851072207983,359.9037170410156,363.6089715060913,1179020
2005-07-21,360.64471435546875,363.60891748715756,357.68051122377994,363.3619005595168,914780
2005-07-22,359.9037170410156,360.64476793403077,357.97697265780107,360.64476793403077,46672
2005-07-25,356.9394226074219,361.87976063659033,355.70433810012975,361.87976063659033,728170
2005-07-26,355.2102966308594,359.40958386502115,355.2102966308594,359.40958386502115,402760
2005-07-27,357.9276428222656,358.6686938426016,355.7044897612578,358.42167683582295,1903696
2005-07-28,361.6328125,363.60894808743166,357.4335243767076,360.64474470628414,1755590
2005-07-29,365.5851135253906,365.5851135253906,360.6447741534259,360.6447741534259,2048177
2005-08-01,367.31427001953125,370.0314569530987,361.87989615239627,362.6209471342783,1150036
2005-08-02,375.4656982421875,375.4656982421875,368.7962417602539,370.2783432006836,1561614
2005-08-03,379.91204833984375,380.4060822128475,377.87563613200047,379.4180144668401,570108
2005-08-04,380.4062194824219,380.4062194824219,377.6890322004046,377.6890322004046,825109
2005-08-05,377.9359130859375,382.382217945772,377.9359130859375,380.40608245251224,374456
2005-08-08,377.9359130859375,382.382217945772,377.44187921262255,380.9001163258272,99965
2005-08-09,380.4062194824219,381.8883216362495,377.49140651851604,380.4062194824219,479652
2005-08-10,385.3464660644531,385.3464660644531,377.68894013624924,379.41805889423074,285685
2005-08-11,388.3106994628906,388.3106994628906,383.3703597750676,385.3464956501968,1784454
2005-08-12,387.3225402832031,388.3106079880072,383.91369464025564,386.82850643080104,198002
2005-08-15,383.3702697753906,387.10715462305086,383.3702697753906,386.33447289221067,846032
2005-08-16,384.60540771484375,385.3464585967606,383.4088590048737,385.09944163612164,17401
2005-08-17,382.876220703125,384.8523560357863,382.38218686995964,384.1113052860383,706134
2005-08-18,381.1470947265625,385.33649189960465,381.1470947265625,383.3702469317077,318716
2005-08-19,383.123291015625,383.8643418686533,381.394172358559,383.37030796663447,154371
2005-08-22,380.1591491699219,383.3209787162724,378.4300302328267,380.65318315194907,69525
2005-08-23,379.4179992675781,383.12325316667557,379.4179992675781,380.40606697400415,206422
2005-08-24,378.92401123046875,382.0858403347054,376.70085862220657,380.40611296931024,150492
2005-08-25,373.7367248535156,379.4181159120952,373.48970785096867,377.44197989171965,160636
2005-08-26,376.45379638671875,378.42993180082226,373.73661019232645,373.73661019232645,68525
2005-08-29,376.45379638671875,376.45379638671875,376.45379638671875,376.45379638671875,0
2005-08-30,377.9359130859375,378.42994695925245,372.501540479473,372.501540479473,167053
2005-08-31,381.39410400390625,384.11128997802734,373.73657989501953,373.9835968017578,836554
2005-09-01,381.39410400390625,385.09935760498047,379.91200256347656,382.62918853759766,1015475
2005-09-02,380.90008544921875,384.30893096013716,379.9120177826838,379.9120177826838,1270757
2005-09-05,383.8643493652344,385.3464511002353,381.39417980689956,381.39417980689956,147179
2005-09-06,383.3702697753906,385.59342211300566,380.4060666585706,382.6292189961856,2113354
2005-09-07,391.2748107910156,395.2270816070865,380.40606604682074,383.3702691588739,2561792
